学校名称,985,211,双一流,普通院校,院系名称,专业,招生人数,学习方式,分数线
深圳大学,不是,不是,不是,是,经济学院,数字经济,16,非全日制,323
深圳大学,不是,不是,不是,是,法学院,法学,30,全日制,335
深圳大学,不是,不是,不是,是,政府管理学院,政治学,11,全日制,324
深圳大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,35,全日制,358
深圳大学,不是,不是,不是,是,法学院,法律（非法学）,30,全日制,330
深圳大学,不是,不是,不是,是,法学院,法律（法学）,60,非全日制,323
深圳大学,不是,不是,不是,是,涉外法治研究院,法律（法学）,35,全日制,327
深圳大学,不是,不是,不是,是,政府管理学院,社会工作,38,全日制,350
深圳大学,不是,不是,不是,是,教育学部,教育学,20,全日制,341
深圳大学,不是,不是,不是,是,心理学院,心理学,34,全日制,349
深圳大学,不是,不是,不是,是,体育学院,体育学,18,全日制,304
深圳大学,不是,不是,不是,是,教育学部,学科教学（生物）,9,全日制,341
深圳大学,不是,不是,不是,是,教育学部,现代教育技术,9,全日制,344
深圳大学,不是,不是,不是,是,教育学部,小学教育,9,全日制,352
深圳大学,不是,不是,不是,是,心理学院,心理健康教育,20,非全日制,347
深圳大学,不是,不是,不是,是,教育学部,学前教育,9,全日制,371
深圳大学,不是,不是,不是,是,体育学院,体育,21,全日制,304
深圳大学,不是,不是,不是,是,人文学院,国际中文教育,25,全日制,352
深圳大学,不是,不是,不是,是,心理学院,应用心理,45,全日制,343
华南师范大学,不是,是,是,不是,经济与管理学院,理论经济学,17,全日制,323
华南师范大学,不是,是,是,不是,经济与管理学院,应用经济学,34,全日制,323
华南师范大学,不是,是,是,不是,国际商学院,应用经济学,10,全日制,323
华南师范大学,不是,是,是,不是,经济与管理学院,理论经济学,17,全日制,323
华南师范大学,不是,是,是,不是,经济与管理学院,应用经济学,34,全日制,323
华南师范大学,不是,是,是,不是,国际商学院,应用经济学,10,全日制,323
华南师范大学,不是,是,是,不是,经济与管理学院,金融,50,全日制,323
华南师范大学,不是,是,是,不是,数学科学学院,金融,20,全日制,323
华南师范大学,不是,是,是,不是,心理学院,应用统计,15,全日制,323
华南师范大学,不是,是,是,不是,数学科学学院,应用统计,30,全日制,323
华南师范大学,不是,是,是,不是,经济与管理学院,国际商务,15,全日制,323
华南师范大学,不是,是,是,不是,国际商学院,数字经济,50,全日制,323
华南师范大学,不是,是,是,不是,法学院,法律（非法学）,25,全日制,323
华南师范大学,不是,是,是,不是,法学院,法律（法学）,40,全日制,323
华南师范大学,不是,是,是,不是,哲学与社会发展学院,社会工作,46,全日制,323
华南师范大学,不是,是,是,不是,国际文化学院,课程与教学论,4,全日制,341
华南师范大学,不是,是,是,不是,地理科学学院,课程与教学论,3,全日制,341
华南师范大学,不是,是,是,不是,历史文化学院,课程与教学论,6,全日制,341
华南师范大学,不是,是,是,不是,教育科学学院,课程与教学论,20,全日制,341
华南师范大学,不是,是,是,不是,文学院,课程与教学论,8,全日制,341
华南师范大学,不是,是,是,不是,外国语言文化学院,课程与教学论,7,全日制,341
华南师范大学,不是,是,是,不是,化学学院,课程与教学论,5,全日制,341
华南师范大学,不是,是,是,不是,马克思主义学院,课程与教学论,6,全日制,341
华南师范大学,不是,是,是,不是,生命科学学院,课程与教学论,4,全日制,341
华南师范大学,不是,是,是,不是,物理学院,课程与教学论,18,全日制,341
华南师范大学,不是,是,是,不是,教育科学学院（汕尾）,课程与教学论,10,全日制,341
华南师范大学,不是,是,是,不是,教育科学学院,教育管理,39,全日制,341
华南师范大学,不是,是,是,不是,教育科学学院,教育管理,50,非全日制,341
华南农业大学,不是,不是,是,不是,经济管理学院,应用经济学,8,全日制,323
华南农业大学,不是,不是,是,不是,经济管理学院,金融,15,全日制,323
华南农业大学,不是,不是,是,不是,马克思主义学院,马克思主义理论,17,全日制,323
华南农业大学,不是,不是,是,不是,公共管理学院,社会工作,18,全日制,323
华南农业大学,不是,不是,是,不是,公共管理学院,社会工作,24,非全日制,323
华南农业大学,不是,不是,是,不是,经济管理学院,应用经济学,8,全日制,323
华南农业大学,不是,不是,是,不是,经济管理学院,金融,15,全日制,323
华南农业大学,不是,不是,是,不是,马克思主义学院,马克思主义理论,17,全日制,323
华南农业大学,不是,不是,是,不是,公共管理学院,社会工作,18,全日制,323
华南农业大学,不是,不是,是,不是,公共管理学院,社会工作,24,非全日制,323
华南农业大学,不是,不是,是,不是,外国语学院,英语笔译,17,全日制,351
华南农业大学,不是,不是,是,不是,外国语学院,英语笔译,15,非全日制,351
华南农业大学,不是,不是,是,不是,人文与法学学院,中国史,8,全日制,336
华南农业大学,不是,不是,是,不是,数学与信息学院,数学,7,全日制,274
华南农业大学,不是,不是,是,不是,生命科学学院,生物学,46,全日制,274
华南农业大学,不是,不是,是,不是,食品学院,生物学,3,全日制,274
华南农业大学,不是,不是,是,不是,海洋学院,生物学,6,全日制,274
华南农业大学,不是,不是,是,不是,植物保护学院,生物学,3,全日制,274
华南农业大学,不是,不是,是,不是,人文与法学学院,科学技术史,9,全日制,274
华南农业大学,不是,不是,是,不是,资源环境学院,生态学,11,全日制,274
华南农业大学,不是,不是,是,不是,工程学院,机械工程,8,全日制,260
华南农业大学,不是,不是,是,不是,电子工程学院,光学工程,5,全日制,260
华南农业大学,不是,不是,是,不是,电子工程学院,信息与通信工程,5,全日制,260
华南农业大学,不是,不是,是,不是,数学与信息学院,计算机科学与技术,12,全日制,260
华南农业大学,不是,不是,是,不是,材料与能源学院,化学工程与技术,20,全日制,260
广州医科大学,不是,不是,是,不是,不区分院系,应用心理,17,全日制,341
广州医科大学,不是,不是,是,不是,不区分院系,微生物学,2,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,遗传学,3,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,发育生物学,5,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,细胞生物学,23,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,应用心理,17,全日制,341
广州医科大学,不是,不是,是,不是,不区分院系,微生物学,2,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,遗传学,3,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,发育生物学,5,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,细胞生物学,23,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,生物化学与分子生物学,38,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,生物医学工程,7,全日制,274
广州医科大学,不是,不是,是,不是,不区分院系,生物医学工程,13,全日制,260
广州医科大学,不是,不是,是,不是,不区分院系,生物技术与工程,28,全日制,260
广州医科大学,不是,不是,是,不是,不区分院系,制药工程,7,全日制,260
广州医科大学,不是,不是,是,不是,不区分院系,人体解剖与组织胚胎学,2,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,免疫学,40,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,病原生物学,6,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,病理学与病理生理学,53,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,内科学,91,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,儿科学,14,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,老年医学,2,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,神经病学,11,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,精神病与精神卫生学,9,全日制,293
广州医科大学,不是,不是,是,不是,不区分院系,皮肤病与性病学,4,全日制,293
广州大学,不是,不是,不是,是,经济与统计学院,应用经济学,10,全日制,323
广州大学,不是,不是,不是,是,经济与统计学院,金融,88,全日制,323
广州大学,不是,不是,不是,是,经济与统计学院,应用统计,38,全日制,350
广州大学,不是,不是,不是,是,法学院（律师学院）,法学,20,全日制,323
广州大学,不是,不是,不是,是,公共管理学院,社会学,6,全日制,323
广州大学,不是,不是,不是,是,经济与统计学院,应用经济学,10,全日制,323
广州大学,不是,不是,不是,是,经济与统计学院,金融,88,全日制,323
广州大学,不是,不是,不是,是,经济与统计学院,应用统计,38,全日制,350
广州大学,不是,不是,不是,是,法学院（律师学院）,法学,20,全日制,323
广州大学,不是,不是,不是,是,公共管理学院,社会学,6,全日制,323
广州大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,20,全日制,323
广州大学,不是,不是,不是,是,法学院（律师学院）,法律（非法学）,32,全日制,323
广州大学,不是,不是,不是,是,法学院（律师学院）,法律（法学）,40,全日制,323
广州大学,不是,不是,不是,是,公共管理学院,社会工作,31,全日制,370
广州大学,不是,不是,不是,是,教育学院（师范学院）,教育学原理,4,全日制,341
广州大学,不是,不是,不是,是,教育学院（师范学院）,课程与教学论,3,全日制,341
广州大学,不是,不是,不是,是,外国语学院,课程与教学论,2,全日制,341
广州大学,不是,不是,不是,是,教育学院（师范学院）,学前教育学,3,全日制,341
广州大学,不是,不是,不是,是,教育学院（师范学院）,高等教育学,6,全日制,341
广州大学,不是,不是,不是,是,教育学院（师范学院）,心理学,26,全日制,341
广州大学,不是,不是,不是,是,教育学院（师范学院）,教育管理,39,非全日制,341
广州大学,不是,不是,不是,是,马克思主义学院,学科教学（思政）,24,全日制,341
广州大学,不是,不是,不是,是,人文学院,学科教学（语文）,44,全日制,365
广州大学,不是,不是,不是,是,数学与信息科学学院,学科教学（数学）,39,全日制,341
广州大学,不是,不是,不是,是,物理与材料科学学院,学科教学（物理）,12,全日制,341
广州大学,不是,不是,不是,是,化学化工学院,学科教学（化学）,13,全日制,341
广州大学,不是,不是,不是,是,生命科学学院,学科教学（生物）,10,全日制,341
广州大学,不是,不是,不是,是,外国语学院,学科教学（英语）,53,全日制,380
广州大学,不是,不是,不是,是,地理科学与遥感学院,学科教学（地理）,20,全日制,341
广州大学,不是,不是,不是,是,教育学院（师范学院）,现代教育技术,14,全日制,341
广州大学,不是,不是,不是,是,教育学院（师范学院）,小学教育,14,全日制,380
广州大学,不是,不是,不是,是,教育学院（师范学院）,心理健康教育,13,全日制,350
广州大学,不是,不是,不是,是,教育学院（师范学院）,学前教育,13,全日制,370
广州大学,不是,不是,不是,是,教育学院（师范学院）,特殊教育,10,全日制,360
广东工业大学,不是,不是,不是,是,经济学院,应用经济学,30,全日制,323
广东工业大学,不是,不是,不是,是,经济学院,金融,25,全日制,323
广东工业大学,不是,不是,不是,是,经济学院,国际商务,24,全日制,339
广东工业大学,不是,不是,不是,是,经济学院,数字经济,28,全日制,323
广东工业大学,不是,不是,不是,是,经济学院,数字经济,25,非全日制,323
广东工业大学,不是,不是,不是,是,经济学院,应用经济学,30,全日制,323
广东工业大学,不是,不是,不是,是,经济学院,金融,25,全日制,323
广东工业大学,不是,不是,不是,是,经济学院,国际商务,24,全日制,339
广东工业大学,不是,不是,不是,是,经济学院,数字经济,28,全日制,323
广东工业大学,不是,不是,不是,是,经济学院,数字经济,25,非全日制,323
广东工业大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,23,全日制,323
广东工业大学,不是,不是,不是,是,法学院,法律（非法学）,15,全日制,323
广东工业大学,不是,不是,不是,是,法学院,法律（非法学）,10,非全日制,323
广东工业大学,不是,不是,不是,是,法学院,法律（法学）,21,全日制,323
广东工业大学,不是,不是,不是,是,法学院,法律（法学）,10,非全日制,323
广东工业大学,不是,不是,不是,是,法学院,社会工作,20,全日制,323
广东工业大学,不是,不是,不是,是,法学院,社会工作,10,非全日制,323
广东工业大学,不是,不是,不是,是,体育学院,体育教学,16,全日制,304
广东工业大学,不是,不是,不是,是,体育学院,体育教学,14,非全日制,304
广东工业大学,不是,不是,不是,是,体育学院,运动训练,9,全日制,304
广东工业大学,不是,不是,不是,是,体育学院,运动训练,6,非全日制,304
广东工业大学,不是,不是,不是,是,外国语学院,英语笔译,20,全日制,351
广东工业大学,不是,不是,不是,是,外国语学院,英语口译,8,全日制,351
广东工业大学,不是,不是,不是,是,外国语学院,日语笔译,10,全日制,360
广东工业大学,不是,不是,不是,是,数学与统计学院,数学,48,全日制,274
广州中医药大学,不是,不是,是,不是,马克思主义学院,科学技术哲学,9,全日制,321
广州中医药大学,不是,不是,是,不是,基础医学院,人体解剖与组织胚胎学,4,全日制,293
广州中医药大学,不是,不是,是,不是,基础医学院,免疫学,14,全日制,293
广州中医药大学,不是,不是,是,不是,基础医学院,病理学与病理生理学,7,全日制,293
广州中医药大学,不是,不是,是,不是,佛山临床医学院,病理学与病理生理学,1,全日制,293
广州中医药大学,不是,不是,是,不是,马克思主义学院,科学技术哲学,9,全日制,321
广州中医药大学,不是,不是,是,不是,基础医学院,人体解剖与组织胚胎学,4,全日制,293
广州中医药大学,不是,不是,是,不是,基础医学院,免疫学,14,全日制,293
广州中医药大学,不是,不是,是,不是,基础医学院,病理学与病理生理学,7,全日制,293
广州中医药大学,不是,不是,是,不是,佛山临床医学院,病理学与病理生理学,1,全日制,293
广州中医药大学,不是,不是,是,不是,南部战区总医院,内科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,山东省临沂市人民医院,内科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,南部战区总医院,儿科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,深圳临床医学院,老年医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,山东省临沂市人民医院,神经病学,1,全日制,293
广州中医药大学,不是,不是,是,不是,第一临床医学院,影像医学与核医学,8,全日制,293
广州中医药大学,不是,不是,是,不是,第二临床医学院,影像医学与核医学,3,全日制,293
广州中医药大学,不是,不是,是,不是,第三临床医学院,影像医学与核医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,附属广州中西医结合医院,影像医学与核医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,番禺区中心医院,影像医学与核医学,2,全日制,293
广州中医药大学,不是,不是,是,不是,深圳临床医学院,影像医学与核医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,深圳市中西医结合医院,影像医学与核医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,第六临床医学院,影像医学与核医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,广州中医药大学顺德医院,影像医学与核医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,广东省第二人民医院,影像医学与核医学,2,全日制,293
广州中医药大学,不是,不是,是,不是,第一临床医学院,临床检验诊断学,1,全日制,293
广州中医药大学,不是,不是,是,不是,第二临床医学院,临床检验诊断学,10,全日制,293
广州中医药大学,不是,不是,是,不是,第三临床医学院,临床检验诊断学,3,全日制,293
广州中医药大学,不是,不是,是,不是,第四临床医学院,临床检验诊断学,1,全日制,293
广州中医药大学,不是,不是,是,不是,附属广东中西医结合医院,临床检验诊断学,2,全日制,293
广州中医药大学,不是,不是,是,不是,南部战区总医院,临床检验诊断学,1,全日制,293
广州中医药大学,不是,不是,是,不是,番禺区中医院,临床检验诊断学,1,全日制,293
广州中医药大学,不是,不是,是,不是,番禺区中心医院,临床检验诊断学,1,全日制,293
广州中医药大学,不是,不是,是,不是,深圳市中西医结合医院,临床检验诊断学,1,全日制,293
广州中医药大学,不是,不是,是,不是,广州中医药大学顺德医院,临床检验诊断学,1,全日制,293
广州中医药大学,不是,不是,是,不是,广州中医药大学茂名医院,临床检验诊断学,2,全日制,293
广州中医药大学,不是,不是,是,不是,第一临床医学院,外科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,第二临床医学院,外科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,南部战区总医院,外科学,3,全日制,293
广州中医药大学,不是,不是,是,不是,番禺区中心医院,外科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,山东省临沂市人民医院,外科学,2,全日制,293
广州中医药大学,不是,不是,是,不是,深圳临床医学院,外科学,2,全日制,293
广州中医药大学,不是,不是,是,不是,佛山临床医学院,外科学,5,全日制,293
广州中医药大学,不是,不是,是,不是,深圳市中西医结合医院,外科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,广州中医药大学金沙洲医院,外科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,深圳市中西医结合医院,妇产科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,山东省临沂市人民医院,耳鼻咽喉科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,深圳临床医学院,耳鼻咽喉科学,1,全日制,293
广州中医药大学,不是,不是,是,不是,南部战区总医院,肿瘤学,1,全日制,293
广州中医药大学,不是,不是,是,不是,深圳临床医学院,肿瘤学,2,全日制,293
广州中医药大学,不是,不是,是,不是,广东省人民医院,肿瘤学,1,全日制,293
广州中医药大学,不是,不是,是,不是,广州中医药大学金沙洲医院,肿瘤学,1,全日制,293
广州中医药大学,不是,不是,是,不是,针灸康复临床医学院,康复医学与理疗学,6,全日制,293
广州中医药大学,不是,不是,是,不是,体育健康学院,运动医学,11,全日制,293
广州中医药大学,不是,不是,是,不是,南部战区总医院,运动医学,1,全日制,293
广州中医药大学,不是,不是,是,不是,佛山临床医学院,运动医学,2,全日制,293
广州中医药大学,不是,不是,是,不是,第一临床医学院,麻醉学,5,全日制,293
广州中医药大学,不是,不是,是,不是,第二临床医学院,麻醉学,3,全日制,293
广州中医药大学,不是,不是,是,不是,第三临床医学院,麻醉学,3,全日制,293
广州中医药大学,不是,不是,是,不是,深圳临床医学院,麻醉学,1,全日制,293
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,理论经济学,14,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,区域经济学,4,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,财政学,2,全日制,323
广东外语外贸大学,不是,不是,不是,是,金融学院,金融学,20,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,产业经济学,18,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,理论经济学,14,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,区域经济学,4,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,财政学,2,全日制,323
广东外语外贸大学,不是,不是,不是,是,金融学院,金融学,20,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,产业经济学,18,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,国际贸易学,19,全日制,323
广东外语外贸大学,不是,不是,不是,是,金融学院,金融,84,全日制,330
广东外语外贸大学,不是,不是,不是,是,数学与统计学院,应用统计,20,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,税务,20,全日制,354
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,国际商务,70,全日制,343
广东外语外贸大学,不是,不是,不是,是,国际治理创新学院,国际商务,30,全日制,323
广东外语外贸大学,不是,不是,不是,是,金融学院,保险,20,全日制,323
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,数字经济,18,全日制,328
广东外语外贸大学,不是,不是,不是,是,经济贸易学院,数字经济,10,非全日制,328
广东外语外贸大学,不是,不是,不是,是,数学与统计学院,统计学,10,全日制,323
广东外语外贸大学,不是,不是,不是,是,法学院,宪法学与行政法学,9,全日制,334
广东外语外贸大学,不是,不是,不是,是,法学院,刑法学,3,全日制,323
广东外语外贸大学,不是,不是,不是,是,法学院,民商法学,17,全日制,338
广东外语外贸大学,不是,不是,不是,是,法学院,诉讼法学,5,全日制,335
广东外语外贸大学,不是,不是,不是,是,法学院,经济法学,11,全日制,329
汕头大学,不是,不是,不是,是,商学院,区域经济学,5,全日制,323
汕头大学,不是,不是,不是,是,商学院,金融学,5,全日制,323
汕头大学,不是,不是,不是,是,商学院,产业经济学,5,全日制,323
汕头大学,不是,不是,不是,是,马克思主义学院,马克思主义基本原理,14,全日制,323
汕头大学,不是,不是,不是,是,法学院,法律（非法学）,21,全日制,323
汕头大学,不是,不是,不是,是,商学院,区域经济学,5,全日制,323
汕头大学,不是,不是,不是,是,商学院,金融学,5,全日制,323
汕头大学,不是,不是,不是,是,商学院,产业经济学,5,全日制,323
汕头大学,不是,不是,不是,是,马克思主义学院,马克思主义基本原理,14,全日制,323
汕头大学,不是,不是,不是,是,法学院,法律（非法学）,21,全日制,323
汕头大学,不是,不是,不是,是,法学院,法律（非法学）,27,非全日制,323
汕头大学,不是,不是,不是,是,法学院,法律（法学）,22,全日制,323
汕头大学,不是,不是,不是,是,高等教育研究所,教育学,11,全日制,341
汕头大学,不是,不是,不是,是,高等教育研究所,教育管理,20,非全日制,354
汕头大学,不是,不是,不是,是,马克思主义学院,学科教学（思政）,15,非全日制,354
汕头大学,不是,不是,不是,是,文学院,学科教学（语文）,19,非全日制,341
汕头大学,不是,不是,不是,是,数学与计算机学院,学科教学（数学）,17,非全日制,341
汕头大学,不是,不是,不是,是,文学院,学科教学（英语）,22,非全日制,348
汕头大学,不是,不是,不是,是,高等教育研究所,小学教育,10,全日制,350
汕头大学,不是,不是,不是,是,高等教育研究所,小学教育,15,非全日制,350
汕头大学,不是,不是,不是,是,文学院,中国语言文学,29,全日制,351
汕头大学,不是,不是,不是,是,文学院,英语语言文学,10,全日制,351
汕头大学,不是,不是,不是,是,长江新闻与传播学院,新闻传播学,10,全日制,351
汕头大学,不是,不是,不是,是,文学院,英语笔译,6,全日制,351
汕头大学,不是,不是,不是,是,长江新闻与传播学院,新闻与传播,22,全日制,351
汕头大学,不是,不是,不是,是,数学与计算机学院,基础数学,21,全日制,274
汕头大学,不是,不是,不是,是,数学与计算机学院,计算数学,6,全日制,274
汕头大学,不是,不是,不是,是,数学与计算机学院,概率论与数理统计,7,全日制,274
汕头大学,不是,不是,不是,是,数学与计算机学院,应用数学,7,全日制,274
佛山大学,不是,不是,不是,是,经济贸易学院,国际商务,42,全日制,323
佛山大学,不是,不是,不是,是,马克思主义学院,学科教学（思政）,15,全日制,341
佛山大学,不是,不是,不是,是,人文学院,学科教学（语文）,22,全日制,341
佛山大学,不是,不是,不是,是,数学学院,学科教学（数学）,18,全日制,341
佛山大学,不是,不是,不是,是,人文学院,学科教学（英语）,18,全日制,341
佛山大学,不是,不是,不是,是,经济贸易学院,国际商务,42,全日制,323
佛山大学,不是,不是,不是,是,马克思主义学院,学科教学（思政）,15,全日制,341
佛山大学,不是,不是,不是,是,人文学院,学科教学（语文）,22,全日制,341
佛山大学,不是,不是,不是,是,数学学院,学科教学（数学）,18,全日制,341
佛山大学,不是,不是,不是,是,人文学院,学科教学（英语）,18,全日制,341
佛山大学,不是,不是,不是,是,人文学院,学科教学（体育）,6,全日制,341
佛山大学,不是,不是,不是,是,人文学院,现代教育技术,18,全日制,341
佛山大学,不是,不是,不是,是,数学学院,数学,15,全日制,274
佛山大学,不是,不是,不是,是,机电工程与自动化学院,机械工程,30,全日制,260
佛山大学,不是,不是,不是,是,物理与光电工程学院,光学工程,18,全日制,260
东莞理工学院,不是,不是,不是,是,经济与管理学院,国际商务,15,全日制,323
东莞理工学院,不是,不是,不是,是,经济与管理学院,数字经济,10,全日制,323
东莞理工学院,不是,不是,不是,是,法律与社会工作学院（知识产权学院）,社会工作,15,全日制,385
东莞理工学院,不是,不是,不是,是,经济与管理学院,国际商务,15,全日制,323
东莞理工学院,不是,不是,不是,是,经济与管理学院,数字经济,10,全日制,323
东莞理工学院,不是,不是,不是,是,法律与社会工作学院（知识产权学院）,社会工作,15,全日制,385
广东海洋大学,不是,不是,不是,是,经济学院,应用经济学,12,全日制,323
广东海洋大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,7,全日制,323
广东海洋大学,不是,不是,不是,是,法政学院,法律（非法学）,10,全日制,323
广东海洋大学,不是,不是,不是,是,法政学院,法律（法学）,9,全日制,323
广东海洋大学,不是,不是,不是,是,文学与新闻传播学院,新闻与传播,5,全日制,351
广东海洋大学,不是,不是,不是,是,经济学院,应用经济学,12,全日制,323
广东海洋大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,7,全日制,323
广东海洋大学,不是,不是,不是,是,法政学院,法律（非法学）,10,全日制,323
广东海洋大学,不是,不是,不是,是,法政学院,法律（法学）,9,全日制,323
广东海洋大学,不是,不是,不是,是,文学与新闻传播学院,新闻与传播,5,全日制,351
广东海洋大学,不是,不是,不是,是,海洋与气象学院,海洋科学,36,全日制,274
广东海洋大学,不是,不是,不是,是,电子与信息工程学院,海洋科学,10,全日制,274
广东海洋大学,不是,不是,不是,是,化学与环境学院,海洋科学,10,全日制,274
广东海洋大学,不是,不是,不是,是,海洋与气象学院,气象,5,全日制,274
广东海洋大学,不是,不是,不是,是,海洋与气象学院,气象,5,非全日制,274
广东医科大学,不是,不是,不是,是,人文与管理学院,社会工作,5,全日制,323
广东医科大学,不是,不是,不是,是,人文与管理学院,应用心理,6,全日制,341
广东医科大学,不是,不是,不是,是,基础医学院,生理学,5,全日制,274
广东医科大学,不是,不是,不是,是,基础医学院,生物化学与分子生物学,9,全日制,274
广东医科大学,不是,不是,不是,是,生物医学工程学院,生物医学工程,7,全日制,260
广东医科大学,不是,不是,不是,是,人文与管理学院,社会工作,5,全日制,323
广东医科大学,不是,不是,不是,是,人文与管理学院,应用心理,6,全日制,341
广东医科大学,不是,不是,不是,是,基础医学院,生理学,5,全日制,274
广东医科大学,不是,不是,不是,是,基础医学院,生物化学与分子生物学,9,全日制,274
广东医科大学,不是,不是,不是,是,生物医学工程学院,生物医学工程,7,全日制,260
广东医科大学,不是,不是,不是,是,生物医学工程学院,电子信息,10,全日制,260
广东医科大学,不是,不是,不是,是,基础医学院,生物与医药,7,全日制,260
广东医科大学,不是,不是,不是,是,基础医学院,人体解剖与组织胚胎学,6,全日制,293
广东医科大学,不是,不是,不是,是,基础医学院,病原生物学,3,全日制,293
广东医科大学,不是,不是,不是,是,基础医学院,病理学与病理生理学,10,全日制,293
广东医科大学,不是,不是,不是,是,第一临床医学院,内科学,27,全日制,293
广东医科大学,不是,不是,不是,是,第一临床医学院,儿科学,3,全日制,293
广东医科大学,不是,不是,不是,是,第一临床医学院,神经病学,15,全日制,293
广东财经大学,不是,不是,不是,是,经济学院,理论经济学,9,全日制,323
广东财经大学,不是,不是,不是,是,经济学院,国民经济学,8,全日制,323
广东财经大学,不是,不是,不是,是,经济学院,区域经济学,8,全日制,323
广东财经大学,不是,不是,不是,是,经济学院,理论经济学,9,全日制,323
广东财经大学,不是,不是,不是,是,经济学院,国民经济学,8,全日制,323
广东财经大学,不是,不是,不是,是,经济学院,区域经济学,8,全日制,323
广东财经大学,不是,不是,不是,是,金融学院,金融学,9,全日制,323
广东财经大学,不是,不是,不是,是,经济学院,产业经济学,8,全日制,323
广东财经大学,不是,不是,不是,是,经济学院,国际贸易学,8,全日制,323
广东财经大学,不是,不是,不是,是,金融硕士教育中心,金融,107,全日制,335
广东技术师范大学,不是,不是,不是,是,民族学院,民族学,19,全日制,323
广东技术师范大学,不是,不是,不是,是,马克思主义学院,中共党史党建学,10,全日制,323
广东技术师范大学,不是,不是,不是,是,民族学院,民族学,19,全日制,323
广东技术师范大学,不是,不是,不是,是,马克思主义学院,中共党史党建学,10,全日制,323
广东技术师范大学,不是,不是,不是,是,教育科学学院,教育管理,6,全日制,341
广东技术师范大学,不是,不是,不是,是,教育科学学院,教育管理,16,非全日制,341
广东技术师范大学,不是,不是,不是,是,马克思主义学院,学科教学（思政）,38,全日制,341
五邑大学,不是,不是,不是,是,数学与计算科学学院,数学,12,全日制,274
五邑大学,不是,不是,不是,是,应用物理与材料学院,材料科学与工程,22,全日制,260
五邑大学,不是,不是,不是,是,电子与信息工程学院,信息与通信工程,20,全日制,260
五邑大学,不是,不是,不是,是,环境与化学工程学院,化学工程与技术,19,全日制,260
五邑大学,不是,不是,不是,是,纺织科学与工程学院,纺织科学与工程,19,全日制,260
仲恺农业工程学院,不是,不是,不是,是,机电工程学院,农业工程,12,全日制,251
仲恺农业工程学院,不是,不是,不是,是,资源与环境学院,环境科学与工程,6,全日制,260
仲恺农业工程学院,不是,不是,不是,是,轻工食品学院,食品科学与工程,12,全日制,260
仲恺农业工程学院,不是,不是,不是,是,机电工程学院,农业工程,12,全日制,251
